Anime_id,Title,Genre,Type,Producer,Studio,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired,Link,,,,,
5986,Tengai Makyou: Jiraiya Oboro-hen,,OVA,,,6.85,,12447,268,,,"Jul 27, 1990 to Aug 24, 1990",https://myanimelist.net/anime/5986/Tengai_Makyou__Jiraiya_Oboro-hen,,,,,
40153,Teeter,,,,,,,15467,96,,,"Jul 2, 2018 to Jan 16, 2019",https://myanimelist.net/anime/40153/Teeter,,,,,
40495,Tayo-ui Gonglyong Eodeubencheo,,,,,,,16302,33,,,"Sep, 2019",https://myanimelist.net/anime/40495/Tayo-ui_Gonglyong_Eodeubencheo,,,,,
40237,Tansui,,,,,,,15720,81,,,"May, 1986",https://myanimelist.net/anime/40237/Tansui,,,,,
5772,Akaneiro ni Somaru Saka: Hardcore,,Special,,,6.55,,2388,33890,,,26-Jun-09,https://myanimelist.net/anime/5772/Akaneiro_ni_Somaru_Saka__Hardcore,,,,,
15129,Tanpen Animation Junpei Fujita,,Special,,,6.75,,13883,174,,,1-Aug-09,https://myanimelist.net/anime/15129/Tanpen_Animation_Junpei_Fujita,,,,,
39479,Tannishou wo Hiraku,,,,,,,10182,726,,,24-May-19,https://myanimelist.net/anime/39479/Tannishou_wo_Hiraku,,,,,
39762,"Taka no Tsume-dan Yoshida Presents ""Sengoku Taiga"" no Susume",,,,,,,14492,143,,,24-Apr-19,https://myanimelist.net/anime/39762/Taka_no_Tsume-dan_Yoshida_Presents_Sengoku_Taiga_no_Susume,,,,,
40342,Taka no Tsume-dan x Uchicomi!,,,,,,,15124,116,,,"Aug 19, 2019 to Aug 29, 2019",https://myanimelist.net/anime/40342/Taka_no_Tsume-dan_x_Uchicomi,,,,,
40393,Taka no Tsume-dan no Ike! ODAman,,,,,,,15674,83,,,"Sep 20, 2018 to ?",https://myanimelist.net/anime/40393/Taka_no_Tsume-dan_no_Ike_ODAman,,,,,
22479,Hello Kitty no Mahou no Ringo,,OVA,,,6.81,,12988,228,,,21-Sep-92,https://myanimelist.net/anime/22479/Hello_Kitty_no_Mahou_no_Ringo,,,,,
14821,Taekwon Dongja Maruchi Arachi,,Movie,,,4.53,,13127,217,,,27-Jul-77,https://myanimelist.net/anime/14821/Taekwon_Dongja_Maruchi_Arachi,,,,,
39895,Tabibito no You ni,,,,,,,16185,44,,,5-Apr-89,https://myanimelist.net/anime/39895/Tabibito_no_You_ni,,,,,
30284,Taabou no Ganbaru Sengen,,OVA,,,3.67,,14979,118,,,1989,https://myanimelist.net/anime/30284/Taabou_no_Ganbaru_Sengen,,,,,
37262,Ta ga Tame no Alchemist,,,,,,,5988,4541,,,14-Jun-19,https://myanimelist.net/anime/37262/Ta_ga_Tame_no_Alchemist,,,,,
40557,Sweet Devil feat. Hatsune Miku,,,,,,,15989,77,,,5-Nov-11,https://myanimelist.net/anime/40557/Sweet_Devil_feat_Hatsune_Miku,,,,,
9390,Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen,,OVA,,,6.52,,11560,391,,,25-Sep-85,https://myanimelist.net/anime/9390/Ginga_Hyouryuu_Vifam__Keito_no_Kioku_-_Namida_no_Dakkai_Sakusen,,,,,
40441,Sunny,,,,,,,15946,70,,,6-Sep-19,https://myanimelist.net/anime/40441/Sunny,,,,,
11101,Honoo no Alpenrose,,OVA,,,6.67,,11179,460,,,"Feb 15, 1986 to Mar 31, 1986",https://myanimelist.net/anime/11101/Honoo_no_Alpenrose,,,,,
15111,Spy Penguin,,OVA,,,6,,13897,173,,,"Sep 4, 2012 to Nov 4, 2012",https://myanimelist.net/anime/15111/Spy_Penguin,,,,,
40552,Soushunfu,,,,,,,16301,31,,,7-Feb-79,https://myanimelist.net/anime/40552/Soushunfu,,,,,
40109,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 2,,,,,,,8427,1624,,,8-Nov-19,https://myanimelist.net/anime/40109/Soukyuu_no_Fafner__Dead_Aggressor_-_The_Beyond_Part_2,,,,,
40104,Honoo no Mirage: Muyou no Michi,,,,,,,11421,427,,,4-Feb-02,https://myanimelist.net/anime/40104/Honoo_no_Mirage__Muyou_no_Michi,,,,,
13969,Thermae Romae x Yoyogi Animation Gakuin Collaboration,,Special,,,6.43,,8428,1625,,,2012,https://myanimelist.net/anime/13969/Thermae_Romae_x_Yoyogi_Animation_Gakuin_Collaboration,,,,,
21935,Sore Ike! Anpanman: Anpanman to Okashi na Nakama,,Movie,,,4.94,,13979,169,,,25-Jul-98,https://myanimelist.net/anime/21935/Sore_Ike_Anpanman__Anpanman_to_Okashi_na_Nakama,,,,,
10294,Towa no Quon 1: Utakata no Kaben,,Movie,,,7.53,,1845,51977,,,18-Jun-11,https://myanimelist.net/anime/10294/Towa_no_Quon_1__Utakata_no_Kaben,,,,,
8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,,Movie,,,7.46,,4134,11248,,,25-Dec-10,https://myanimelist.net/anime/8098/Soukyuu_no_Fafner__Dead_Aggressor_-_Heaven_and_Earth,,,,,
13429,Sakasama no Patema: Beginning of the Day,,Special,,,7.5,,2985,22923,,,"Feb 26, 2012 to Aug 25, 2012",https://myanimelist.net/anime/13429/Sakasama_no_Patema__Beginning_of_the_Day,,,,,
8143,Sockies: Frontier Quest,,TV,,,5,,13123,216,,,"Apr 15, 2011 to Feb 24, 2012",https://myanimelist.net/anime/8143/Sockies__Frontier_Quest,,,,,
11405,Skyers 5,,TV,,,6.11,,12187,296,,,"Oct 4, 1967 to Dec 20, 1967",https://myanimelist.net/anime/11405/Skyers_5,,,,,
39544,Shuuseki Life,,,,,,,15930,69,,,2012,https://myanimelist.net/anime/39544/Shuuseki_Life,,,,,
40626,Shobo Kujira Chibi Cobra,,,,,,,16241,41,,,2-Jun-87,https://myanimelist.net/anime/40626/Shobo_Kujira_Chibi_Cobra,,,,,
9349,Shizukanaru Don: Yakuza Side Story,,OVA,,,5.67,,12301,284,,,12-Apr-91,https://myanimelist.net/anime/9349/Shizukanaru_Don__Yakuza_Side_Story,,,,,
22313,Shinken Densetsu: Tight Road,,TV,,,5.67,,12133,303,,,"Oct 7, 1994 to Dec 28, 1994",https://myanimelist.net/anime/22313/Shinken_Densetsu__Tight_Road,,,,,
8233,Genji,,OVA,,,6.38,,10302,678,,,"May 21, 1992 to Oct 10, 1992",https://myanimelist.net/anime/8233/Genji,,,,,
21547,Shin Choubakumatsu Shounen Seiki Takamaru,,OVA,,,5,,13953,171,,,"Nov 21, 1992 to Jun 20, 1993",https://myanimelist.net/anime/21547/Shin_Choubakumatsu_Shounen_Seiki_Takamaru,,,,,
9759,Future GPX Cyber Formula Graffiti,,OVA,,,6.55,,11548,392,,,5-Aug-92,https://myanimelist.net/anime/9759/Future_GPX_Cyber_Formula_Graffiti,,,,,
6119,Cookin' Idol Ai! Mai! Main!,,TV,,,6.56,,8900,1334,,,"Mar 30, 2009 to Mar 22, 2013",https://myanimelist.net/anime/6119/Cookin_Idol_Ai_Mai_Main,,,,,
4418,Catman Series II,,ONA,,,6.49,,9581,967,,,2002,https://myanimelist.net/anime/4418/Catman_Series_II,,,,,
40288,Seven Nation Army feat. Chara,,,,,,,15988,66,,,2008,https://myanimelist.net/anime/40288/Seven_Nation_Army_feat_Chara,,,,,
13935,Houkago Midnighters,,Movie,,,6.54,,9355,1085,,,25-Aug-12,https://myanimelist.net/anime/13935/Houkago_Midnighters,,,,,
40633,Seishun,,,,,,,16267,38,,,2008,https://myanimelist.net/anime/40633/Seishun,,,,,
40625,Sayounara Concert,,,,,,,16258,41,,,1-Jun-89,https://myanimelist.net/anime/40625/Sayounara_Concert,,,,,
15061,Aikatsu!,,TV,,,7.69,,2691,27727,,,"Oct 8, 2012 to Mar 31, 2016",https://myanimelist.net/anime/15061/Aikatsu,,,,,
458,Buttobi!! CPU,,OVA,,,6.44,,5393,5866,,,"Apr 25, 1997 to Sep 26, 1997",https://myanimelist.net/anime/458/Buttobi_CPU,,,,,
24085,Shura ga Yuku,,OVA,,,5.4,,13730,184,,,"Dec 9, 1994 to May 21, 1995",https://myanimelist.net/anime/24085/Shura_ga_Yuku,,,,,
40090,Sinbi Apateu: Ghost Ball X-ui Tansaeng,,,,,,,15931,72,,,"Nov 9, 2017 to Jan 24, 2019",https://myanimelist.net/anime/40090/Sinbi_Apateu__Ghost_Ball_X-ui_Tansaeng,,,,,
39507,Sonotoki Kimi wa?: Ryouta to Pikari no Jishin Bousai Gaku,,,,,,,16295,31,,,1995,https://myanimelist.net/anime/39507/Sonotoki_Kimi_wa__Ryouta_to_Pikari_no_Jishin_Bousai_Gaku,,,,,
4316,Nanami-chan 3rd Series,,TV,,,6.58,,11313,431,,,"Aug 4, 2006 to Nov 17, 2006",https://myanimelist.net/anime/4316/Nanami-chan_3rd_Series,,,,,
1503,Mahou Shoujo Pretty Sammy Specials,,Special,,,6.4,,9157,1199,,,1997,https://myanimelist.net/anime/1503/Mahou_Shoujo_Pretty_Sammy_Specials,,,,,
8141,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,,Movie,,,6.34,,11486,401,,,31-Jul-10,https://myanimelist.net/anime/8141/Konchuu_Monogatari_Mitsubachi_Hutch__Yuuki_no_Melody,,,,,
8146,Gegege no Kitarou: Daikaijuu,,Movie,,,6.43,,10203,713,,,6-Jul-96,https://myanimelist.net/anime/8146/Gegege_no_Kitarou__Daikaijuu,,,,,
5375,Gakkyuu Ou Yamazaki,,TV,,,6.4,,10054,765,,,"Dec 23, 1997 to Apr 9, 1998",https://myanimelist.net/anime/5375/Gakkyuu_Ou_Yamazaki,,,,,
14277,Chitose Get You!!,,TV,,,6.39,,3504,16566,,,"Jul 2, 2012 to Dec 24, 2012",https://myanimelist.net/anime/14277/Chitose_Get_You,,,,,
3977,To Heart Omake,,Special,,,6.47,,7380,2538,,,"Apr 1, 1999 to Jun 24, 1999",https://myanimelist.net/anime/3977/To_Heart_Omake,,,,,
40693,The iDOLM@STER Cinderella Girls: Spin-off!,,,,,,,10388,668,,,10-Nov-19,https://myanimelist.net/anime/40693/The_iDOLMSTER_Cinderella_Girls__Spin-off,,,,,
13563,The Four Seasons,,ONA,,,6.42,,8311,1698,,,28-Mar-12,https://myanimelist.net/anime/13563/The_Four_Seasons,,,,,
7398,Sekai Meisaku Douwa,,OVA,,,6.49,,11648,375,,,"Oct, 1975 to Feb, 1983",https://myanimelist.net/anime/7398/Sekai_Meisaku_Douwa,,,,,
13153,Renkyori Enai,,Music,,,6.52,,9578,971,,,10-Nov-11,https://myanimelist.net/anime/13153/Renkyori_Enai,,,,,
37280,Tenka Touitsu Koi no Ran: Shutsujin! Saika 4-nin Shuu,,,,,,,12734,245,,,"May 28, 2018 to Jun 26, 2018",https://myanimelist.net/anime/37280/Tenka_Touitsu_Koi_no_Ran__Shutsujin_Saika_4-nin_Shuu,,,,,
40570,The Peak,,,,,,,16287,38,,,26-Sep-19,https://myanimelist.net/anime/40570/The_Peak,,,,,
39703,The Closet,,,,,,,15947,68,,,2014,https://myanimelist.net/anime/39703/The_Closet,,,,,
39513,Tenuto,,,,,,,15833,75,,,1-Feb-13,https://myanimelist.net/anime/39513/Tenuto,,,,,
13639,Hi no Youjin,,Movie,,,6.45,,5470,5673,,,4-Jun-12,https://myanimelist.net/anime/13639/Hi_no_Youjin,,,,,
8156,Gegege no Kitarou: Obake Nighter,,Movie,,,6.56,,10786,546,,,8-Mar-97,https://myanimelist.net/anime/8156/Gegege_no_Kitarou__Obake_Nighter,,,,,
8158,Gegege no Kitarou: Jigoku-hen,,TV,,,6.23,,10717,561,,,"Feb 8, 1988 to Mar 21, 1988",https://myanimelist.net/anime/8158/Gegege_no_Kitarou__Jigoku-hen,,,,,
10194,Bada-ui Jeonseol Jangbogo,,TV,,,6.35,,10494,627,,,2002,https://myanimelist.net/anime/10194/Bada-ui_Jeonseol_Jangbogo,,,,,
40159,The Ghost of Cartoon,,,,,,,15868,74,,,24-Sep-15,https://myanimelist.net/anime/40159/The_Ghost_of_Cartoon,,,,,
13863,Arve Rezzle: Kikaijikake no Yousei-tachi,,Movie,,,6.44,,2996,22759,,,2-Mar-13,https://myanimelist.net/anime/13863/Arve_Rezzle__Kikaijikake_no_Yousei-tachi,,,,,
40366,Three Workers,,,,,,,16034,63,,,2011,https://myanimelist.net/anime/40366/Three_Workers,,,,,
40376,Terrace House x Craft Boss,,,,,,,15023,114,,,"Aug 30, 2019 to ?",https://myanimelist.net/anime/40376/Terrace_House_x_Craft_Boss,,,,,
40364,Takaramono,,,,,,,16132,53,,,14-Sep-16,https://myanimelist.net/anime/40364/Takaramono,,,,,
40142,Taka no Tsume Yoshida-kun Batten File: Natsuyasumi Mystery Adventure,,,,,,,15568,92,,,"Jul 20, 2019 to Aug 17, 2019",https://myanimelist.net/anime/40142/Taka_no_Tsume_Yoshida-kun_Batten_File__Natsuyasumi_Mystery_Adventure,,,,,
40423,Taeko no Nichijou,,,,,,,13563,190,,,"Oct 5, 2019 to ?",https://myanimelist.net/anime/40423/Taeko_no_Nichijou,,,,,
40209,Subarashii Shigoto,,,,,,,15911,74,,,28-Sep-15,https://myanimelist.net/anime/40209/Subarashii_Shigoto,,,,,
40660,Start,,,,,,,14842,123,,,2-Nov-19,https://myanimelist.net/anime/40660/Start,,,,,
40431,Starmyu 3rd Season: Encore,,,,,,,11120,480,,,30-Sep-19,https://myanimelist.net/anime/40431/Starmyu_3rd_Season__Encore,,,,,
39735,"Sousaku no, Ima!!: Baja",,,,,,,12092,307,,,3-Nov-19,https://myanimelist.net/anime/39735/Sousaku_no_Ima__Baja,,,,,
3514,Noramimi,,TV,,,6.9,,10375,663,,,"Jan 9, 2008 to Mar 26, 2008",https://myanimelist.net/anime/3514/Noramimi,,,,,
40573,Sotsugyou Mae: 10-hi de 100 no Dekigoto,,,,,,,16228,44,,,2-Feb-89,https://myanimelist.net/anime/40573/Sotsugyou_Mae__10-hi_de_100_no_Dekigoto,,,,,
1280,Mamono Hunter Youko,,OVA,,,6.41,,4578,8754,,,"Dec 1, 1990 to Jul 1, 1995",https://myanimelist.net/anime/1280/Mamono_Hunter_Youko,,,,,
11497,Sore Ike! Zukkoke Sannin-gumi,,TV,,,7,,13733,184,,,"Apr 4, 2004 to Oct 3, 2004",https://myanimelist.net/anime/11497/Sore_Ike_Zukkoke_Sannin-gumi,,,,,
40349,Shounen Sunday CM: All-Star Total Appearance,,,,,,,16118,55,,,Not available,https://myanimelist.net/anime/40349/Shounen_Sunday_CM__All-Star_Total_Appearance,,,,,
39644,Setsugetsuka,,,,,,,16175,48,,,21-Nov-18,https://myanimelist.net/anime/39644/Setsugetsuka,,,,,
9212,Ruri-iro Princess,,OVA,,,5.61,,11843,341,,,"Mar 21, 1992 to May 21, 1992",https://myanimelist.net/anime/9212/Ruri-iro_Princess,,,,,
40111,Nezha Zhi Mo Tong Jiang Shi,,,,,,,7697,2223,,,26-Jul-19,https://myanimelist.net/anime/40111/Nezha_Zhi_Mo_Tong_Jiang_Shi,,,,,
22827,Magical★Taruruuto-kun Movie,,Movie,,,6,,12914,233,,,9-Mar-91,https://myanimelist.net/anime/22827/Magical%E2%98%85Taruruuto-kun_Movie,,,,,
3234,009-1: R&B,,Special,,,6.44,,6303,3973,,,25-Apr-07,https://myanimelist.net/anime/3234/009-1__R_B,,,,,
40293,Romeo to Cinderalla wo Utattemita,,,,,,,14162,164,,,18-Aug-19,https://myanimelist.net/anime/40293/Romeo_to_Cinderalla_wo_Utattemita,,,,,
1867,Oira Uchuu no Tankoufu,,OVA,,,6.46,,9070,1242,,,"Nov 11, 1994 to Jan 27, 1995",https://myanimelist.net/anime/1867/Oira_Uchuu_no_Tankoufu,,,,,
9106,Nogsaegjeoncha Hamos,,TV,,,6.42,,10759,554,,,"Dec 12, 1997 to Jun 12, 1998",https://myanimelist.net/anime/9106/Nogsaegjeoncha_Hamos,,,,,
2303,Mobile Suit SD Gundam Mk II,,OVA,,,6.5,,7087,2896,,,25-Jun-89,https://myanimelist.net/anime/2303/Mobile_Suit_SD_Gundam_Mk_II,,,,,
5164,Macross 25th Anniversary: All That VF Macross Zero Version,,ONA,,,6.59,,7272,2668,,,25-Jul-08,https://myanimelist.net/anime/5164/Macross_25th_Anniversary__All_That_VF_Macross_Zero_Version,,,,,
2293,Kyoushoku Soukou Guyver,,Movie,,,6.49,,5931,4610,,,13-Dec-86,https://myanimelist.net/anime/2293/Kyoushoku_Soukou_Guyver,,,,,
6229,Konpeki no Kantai,,OVA,,,6.85,,8657,1485,,,"Dec, 1993 to Aug, 2003",https://myanimelist.net/anime/6229/Konpeki_no_Kantai,,,,,
15067,Kaiketsu Zorori Da-Da-Da-Daibouken!,,Movie,,,5.81,,12013,316,,,22-Dec-12,https://myanimelist.net/anime/15067/Kaiketsu_Zorori_Da-Da-Da-Daibouken,,,,,
10319,Chou Dendou Robo Tetsujin 28-gou FX,,TV,,,6.53,,10430,648,,,"Apr 5, 1992 to Mar 30, 1993",https://myanimelist.net/anime/10319/Chou_Dendou_Robo_Tetsujin_28-gou_FX,,,,,
6107,Aruhi no Clamp Gakuen Tanteidan,,Special,,,6.45,,9655,938,,,22-Apr-05,https://myanimelist.net/anime/6107/Aruhi_no_Clamp_Gakuen_Tanteidan,,,,,
39709,Amanchu!: Upyopyo Dive Tsukkome! Umi no Sekai!,,,,,,,8223,1788,,,"Oct 26, 2016 to Mar 29, 2017",https://myanimelist.net/anime/39709/Amanchu__Upyopyo_Dive_Tsukkome_Umi_no_Sekai,,,,,
40292,Alien Alien wo Utattemita,,,,,,,14185,165,,,15-Aug-19,https://myanimelist.net/anime/40292/Alien_Alien_wo_Utattemita,,,,,
23741,Wakakusa Monogatari: Nan to Jo-sensei Specials,,Special,,,6.36,,12069,315,,,"Jun 16, 2001 to Jun 17, 2001",https://myanimelist.net/anime/23741/Wakakusa_Monogatari__Nan_to_Jo-sensei_Specials,,,,,
11633,Blood Lad,,TV,,,7.55,,185,425517,,,"Jul 8, 2013 to Sep 9, 2013",https://myanimelist.net/anime/11633/Blood_Lad,,,,,
1872,Saru Getchu: On Air,,TV,,,6.55,,9696,918,,,"Apr 8, 2006 to Sep 30, 2006",https://myanimelist.net/anime/1872/Saru_Getchu__On_Air,,,,,
23407,Toki: Kono Hoshi no Mirai wo Mitsumete,,Special,,,5.57,,14354,151,,,"Dec 20, 2003 to Dec 27, 2003",https://myanimelist.net/anime/23407/Toki__Kono_Hoshi_no_Mirai_wo_Mitsumete,,,,,
40502,Yanoya,,,,,,,16178,48,,,15-May-11,https://myanimelist.net/anime/40502/Yanoya,,,,,
1849,Haou Taikei Ryuu Knight: Adeu Legend,,OVA,,,6.48,,9726,902,,,"Jul 21, 1994 to Sep 25, 1995",https://myanimelist.net/anime/1849/Haou_Taikei_Ryuu_Knight__Adeu_Legend,,,,,
40091,Xiao Hua Xian Di Er Ji,,,,,,,16141,52,,,"Aug 7, 2015 to Dec 26, 2015",https://myanimelist.net/anime/40091/Xiao_Hua_Xian_Di_Er_Ji,,,,,
40378,Witch Hat: Majo to Boushi no Waltz,,,,,,,15963,68,,,20-Apr-14,https://myanimelist.net/anime/40378/Witch_Hat__Majo_to_Boushi_no_Waltz,,,,,
22711,Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz,,OVA,,,6.17,,14369,148,,,21-Nov-12,https://myanimelist.net/anime/22711/Wazaguu_vs_Dangerous_Jiisan_Ja__Houfukuzettou_Anime_Quiz,,,,,
22279,Watashitachi no Kurashi to Doboku,,OVA,,,6,,14223,157,,,"Nov, 2001",https://myanimelist.net/anime/22279/Watashitachi_no_Kurashi_to_Doboku,,,,,
40576,Watashi to Piano,,,,,,,16313,28,,,5-Apr-91,https://myanimelist.net/anime/40576/Watashi_to_Piano,,,,,
40553,Watashi no Ningyou,,,,,,,16310,29,,,1-Oct-86,https://myanimelist.net/anime/40553/Watashi_no_Ningyou,,,,,
39588,Ojamajo Doremi: Owarai Gekijou,,,,,,,9463,1025,,,"Mar 23, 2019 to ?",https://myanimelist.net/anime/39588/Ojamajo_Doremi__Owarai_Gekijou,,,,,
39528,Washimo 7th Season,,,,,,,16087,56,,,"Apr 1, 2019 to ?",https://myanimelist.net/anime/39528/Washimo_7th_Season,,,,,
22219,Warera Salaryman Tou,,TV,,,8.67,,14000,170,,,"Oct 7, 1970 to Mar 31, 1971",https://myanimelist.net/anime/22219/Warera_Salaryman_Tou,,,,,
40670,Usagi no Mofy (TV),,,,,,,16297,36,,,"Dec 6, 2012 to Mar 28, 2013",https://myanimelist.net/anime/40670/Usagi_no_Mofy_TV,,,,,
40672,Usagi no Mofy (TV 2016),,,,,,,16319,30,,,"Jan 18, 2016 to Mar 20, 2017",https://myanimelist.net/anime/40672/Usagi_no_Mofy_TV_2016,,,,,
40671,Usagi no Mofy (TV 2014),,,,,,,16317,29,,,"Sep 29, 2014 to Mar 23, 2015",https://myanimelist.net/anime/40671/Usagi_no_Mofy_TV_2014,,,,,
40255,Urban Caravan,,,,,,,16074,61,,,9-Sep-16,https://myanimelist.net/anime/40255/Urban_Caravan,,,,,
11499,Sankarea,,TV,,,7.53,,237,378403,,,"Apr 6, 2012 to Jun 29, 2012",https://myanimelist.net/anime/11499/Sankarea,,,,,
39886,Umi e Kite,,,,,,,15835,75,,,20-Aug-84,https://myanimelist.net/anime/39886/Umi_e_Kite,,,,,
40383,"Umete, Bye-Bye",,,,,,,16099,58,,,10-Aug-11,https://myanimelist.net/anime/40383/Umete_Bye-Bye,,,,,
9121,Heroman Specials,,Special,,,6.47,,7489,2424,,,"Sep 22, 2010 to Mar 16, 2011",https://myanimelist.net/anime/9121/Heroman_Specials,,,,,
12887,Uchuu Shounen Soran,,TV,,,6.22,,12141,303,,,"May 4, 1965 to Mar 28, 1967",https://myanimelist.net/anime/12887/Uchuu_Shounen_Soran,,,,,
40430,Uchuu Seibutsu Jirou,,,,,,,15869,76,,,20-Sep-19,https://myanimelist.net/anime/40430/Uchuu_Seibutsu_Jirou,,,,,
13955,Dennou Coil Recaps,,Special,,,6.45,,8018,1949,,,"Aug 25, 2007 to Nov 3, 2007",https://myanimelist.net/anime/13955/Dennou_Coil_Recaps,,,,,
39436,Uchi no 3 Shimai Movie,,,,,,,16193,45,,,26-Apr-19,https://myanimelist.net/anime/39436/Uchi_no_3_Shimai_Movie,,,,,
40684,Twinkle World feat. Hatsune Miku,,,,,,,16073,65,,,11-Aug-14,https://myanimelist.net/anime/40684/Twinkle_World_feat_Hatsune_Miku,,,,,
40346,Tuxedo Gin,,,,,,,16140,52,,,Not available,https://myanimelist.net/anime/40346/Tuxedo_Gin,,,,,
40559,TRAPxTRAP feat. Hatsune Miku,,,,,,,16063,67,,,25-Jan-13,https://myanimelist.net/anime/40559/TRAPxTRAP_feat_Hatsune_Miku,,,,,
40124,Touken Ranbu: Hanamaru - Makuai Kaisouroku Manner Movies,,,,,,,10499,632,,,"Dec 1, 2017 to Dec 8, 2017",https://myanimelist.net/anime/40124/Touken_Ranbu__Hanamaru_-_Makuai_Kaisouroku_Manner_Movies,,,,,
40180,Jurassic!,,,,,,,9711,931,,,24-Aug-19,https://myanimelist.net/anime/40180/Jurassic,,,,,
13457,Tomodachi 8-nin,,TV,,,5.42,,12986,225,,,"Mar 28, 2011 to ?",https://myanimelist.net/anime/13457/Tomodachi_8-nin,,,,,
40673,Tokyo Mikansei,,,,,,,16316,26,,,2013,https://myanimelist.net/anime/40673/Tokyo_Mikansei,,,,,
40334,Code Geass: Hangyaku no Lelouch Picture Drama - Kiseki no Anniversary,,,,,,,8063,1970,,,21-Apr-17,https://myanimelist.net/anime/40334/Code_Geass__Hangyaku_no_Lelouch_Picture_Drama_-_Kiseki_no_Anniversary,,,,,
40155,Tokyo 2020 Olympics CMs,,,,,,,15834,74,,,"Jul 22, 2018 to ?",https://myanimelist.net/anime/40155/Tokyo_2020_Olympics_CMs,,,,,
40167,Cardfight!! Vanguard: Shinemon-hen,,,,,,,9160,1193,,,"Aug 24, 2019 to ?",https://myanimelist.net/anime/40167/Cardfight_Vanguard__Shinemon-hen,,,,,
40171,Ushinawareta Choushoku,,,,,,,15572,96,,,13-Jan-15,https://myanimelist.net/anime/40171/Ushinawareta_Choushoku,,,,,
37630,Washimo 6th Season,,,,,,,15350,100,,,"Apr 2, 2018 to Jan 7, 2019",https://myanimelist.net/anime/37630/Washimo_6th_Season,,,,,
39668,Watanuki-san Chi no,,,,,,,9996,801,,,"Apr 19, 2019 to Jul 6, 2019",https://myanimelist.net/anime/39668/Watanuki-san_Chi_no,,,,,
40092,Xiao Hua Xian Di San Ji: Shou Hu Tian Shi,,,,,,,16134,55,,,"Apr 7, 2017 to Aug 18, 2017",https://myanimelist.net/anime/40092/Xiao_Hua_Xian_Di_San_Ji__Shou_Hu_Tian_Shi,,,,,
470,Okusama wa Joshikousei (TV),,TV,,,6.45,,3213,19725,,,"Jul 2, 2005 to Sep 24, 2005",https://myanimelist.net/anime/470/Okusama_wa_Joshikousei_TV,,,,,
40807,Ore wo Suki nano wa Omae dake ka yo: Ore wa Teinei ni Susumeru,,,,,,,4177,11006,,,5-Dec-19,https://myanimelist.net/anime/40807/Ore_wo_Suki_nano_wa_Omae_dake_ka_yo__Ore_wa_Teinei_ni_Susumeru,,,,,
9731,Nurarihyon no Mago Recaps,,Special,,,6.38,,4018,11972,,,"Sep 28, 2010 to Dec 28, 2010",https://myanimelist.net/anime/9731/Nurarihyon_no_Mago_Recaps,,,,,
40642,Yakusoku (2011),,,,,,,16259,41,,,2011,https://myanimelist.net/anime/40642/Yakusoku_2011,,,,,
3323,Kite Liberator,,OVA,,,6.52,,3140,20621,,,21-Mar-08,https://myanimelist.net/anime/3323/Kite_Liberator,,,,,
3275,Kinnikuman: Seigi Choujin vs. Kodai Choujin,,Movie,,,6.44,,10955,510,,,16-Mar-85,https://myanimelist.net/anime/3275/Kinnikuman__Seigi_Choujin_vs_Kodai_Choujin,,,,,
21161,Wansa-kun OVA,,OVA,,,6.57,,13937,171,,,1974,https://myanimelist.net/anime/21161/Wansa-kun_OVA,,,,,
39572,Wangu Xian Qiong 3rd Season,,,,,,,12503,278,,,"Mar 8, 2019 to May 17, 2019",https://myanimelist.net/anime/39572/Wangu_Xian_Qiong_3rd_Season,,,,,
14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,,OVA,,,6.5,,5970,4570,,,26-Jan-13,https://myanimelist.net/anime/14889/Ebiten__Kouritsu_Ebisugawa_Koukou_Tenmonbu_OVA,,,,,
40420,Dollfro: Iyashi-hen,,,,,,,10172,726,,,"Oct 5, 2019 to Dec 21, 2019",https://myanimelist.net/anime/40420/Dollfro__Iyashi-hen,,,,,
40523,"Yamasuki, Yamazaki",,,,,,,16155,50,,,"Jan, 2013",https://myanimelist.net/anime/40523/Yamasuki_Yamazaki,,,,,
12765,Yuuyake Banchou,,TV,,,6.36,,12460,270,,,"Sep 30, 1968 to Mar 29, 1969",https://myanimelist.net/anime/12765/Yuuyake_Banchou,,,,,
40252,Yumekui Shoujo,,,,,,,16161,48,,,1-Nov-17,https://myanimelist.net/anime/40252/Yumekui_Shoujo,,,,,
39529,Youkai Watch Movie 6: Youkai Gakuen Y - Neko wa Hero ni Nareru ka,,,,,,,12250,291,,,13-Dec-19,https://myanimelist.net/anime/39529/Youkai_Watch_Movie_6__Youkai_Gakuen_Y_-_Neko_wa_Hero_ni_Nareru_ka,,,,,
40714,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,,,,,,,12280,290,,,"Dec 27, 2019 to ?",https://myanimelist.net/anime/40714/Youkai_Watch_Jam__Youkai_Gakuen_Y_-_N_to_no_Souguu,,,,,
